T,Lbest,Lcur
313.462079348699,89852.250558366242,96771.485407230502
311.894768951956,89852.250558366242,93473.814713194763
310.335295107196,89852.250558366242,92651.533457948273
308.783618631660,89852.250558366242,100323.875449932530
307.239700538501,88573.245725190849,93973.927889349055
305.703502035809,88573.245725190849,93925.888353110306
304.174984525630,88349.004661584986,94568.722586817108
302.654109603002,85893.478649819634,88602.690448091860
301.140839054987,85601.251393911021,94978.033588898732
299.635134859712,85601.251393911021,91687.306502208303
298.136959185413,85601.251393911021,97324.757787461014
296.646274389486,85601.251393911021,99066.059122799925
295.163043017539,85601.251393911021,96844.279969569965
293.687227802451,85601.251393911021,93158.635026019023
292.218791663439,85601.251393911021,94642.100315928124
290.757697705122,85601.251393911021,92635.842658187379
289.303909216596,85601.251393911021,93595.782389799642
287.857389670513,85601.251393911021,94921.060146537988
286.418102722160,85501.037462232503,87225.009504383270
284.986012208550,84304.616935460843,88013.912104339935
283.561082147507,84304.616935460843,86352.352630084453
282.143276736769,84304.616935460843,89372.690100682215
280.732560353086,83473.769277700922,85757.434773988236
279.328897551320,83473.769277700922,91702.325908737024
277.932253063564,83473.769277700922,87333.087022701846
276.542591798246,81161.026729199992,83943.373444894532
275.159878839254,81161.026729199992,93374.949106131287
273.784079445058,81161.026729199992,88832.104655467760
272.415159047833,81161.026729199992,87804.641262459641
271.053083252594,81161.026729199992,88330.476228256506
269.697817836331,81161.026729199992,91186.987574308034
268.349328747149,81161.026729199992,90586.192413207580
267.007582103413,81161.026729199992,86795.001303670084
265.672544192896,81161.026729199992,85857.032592099538
264.344181471932,81161.026729199992,90495.512474333242
263.022460564572,81161.026729199992,84617.157057778706
261.707348261749,81161.026729199992,87967.202910241715
260.398811520441,81161.026729199992,84610.762466552856
259.096817462838,77052.709094600534,80060.433203131557
257.801333375524,77052.709094600534,82815.397284022387
256.512326708646,77052.709094600534,79962.487087638248
255.229765075103,77052.709094600534,87497.612486262457
253.953616249728,77052.709094600534,78974.353337832305
252.683848168479,77052.709094600534,84777.372478795398
251.420428927637,77052.709094600534,80593.612356319718
